SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28,Prop29,Prop30,Prop31,Prop32,Prop33,Prop34,Prop35,Prop36,Prop37
241,0.75,0.5,1,0.9793103,0.9448276,0.937931,0.9310345,0.9241379,0.7793103,0.7655172,0.7172414,0.7103448,0.6344828,0.5931034,0.5862069,0.5172414,0.4827586,0.4689655,0.3793103,0.3517241,0.3448276,0.337931,0.3172414,0.2896552,0.2689655,0.2551724,0.2482759,0.1655172,0.1517241,0.1448276,0.1310345,0.1241379,0.1103448,0.09655172,0.08965517,0.08275862,0.07586207,0.05517241,0.02068966,0
242,0.75,0.5,1,0.9931034,0.9241379,0.9034483,0.8965517,0.8551724,0.8482759,0.7241379,0.7034483,0.6758621,0.6689655,0.6068966,0.6,0.5793103,0.5724138,0.4827586,0.4689655,0.4137931,0.4,0.3862069,0.3793103,0.3517241,0.3448276,0.3310345,0.2965517,0.262069,0.2482759,0.1448276,0.1241379,0.1172414,0.1103448,0.1034483,0.08965517,0.08275862,0.04827586,0.02068966,0.0137931,0
243,0.75,0.5,1,0.9931034,0.9724138,0.9655172,0.9448276,0.9310345,0.9103448,0.8965517,0.862069,0.8137931,0.8,0.7724138,0.7655172,0.7310345,0.7103448,0.5517241,0.5034483,0.4965517,0.4551724,0.4344828,0.4206897,0.3448276,0.2758621,0.262069,0.2551724,0.2482759,0.2344828,0.2206897,0.2137931,0.1448276,0.1034483,0.08965517,0.06206897,0.03448276,0.02068966,0.0137931,0.006896552,0
244,0.75,0.5,1,0.9931034,0.9793103,0.9724138,0.9034483,0.8,0.7517241,0.7172414,0.6965517,0.6827586,0.6758621,0.6689655,0.6068966,0.5586207,0.4896552,0.4758621,0.4482759,0.4413793,0.4068966,0.4,0.3931034,0.3724138,0.3517241,0.3448276,0.337931,0.3241379,0.3034483,0.2689655,0.262069,0.2413793,0.1103448,0.1034483,0.08965517,0.06206897,0.03448276,0.02068966,0.0137931,0
245,0.75,0.5,1,0.9931034,0.9793103,0.9586207,0.8413793,0.7862069,0.7655172,0.7517241,0.7448276,0.7034483,0.6689655,0.6551724,0.5862069,0.4896552,0.4827586,0.4,0.337931,0.3310345,0.3241379,0.3103448,0.3034483,0.2896552,0.2758621,0.2551724,0.2275862,0.1931034,0.1793103,0.1724138,0.1586207,0.1448276,0.137931,0.1241379,0.1103448,0.07586207,0.06896552,0.04137931,0.02758621,0
246,0.75,0.5,1,0.9793103,0.9724138,0.9655172,0.9517241,0.9103448,0.8965517,0.8551724,0.8482759,0.7793103,0.7724138,0.7655172,0.7517241,0.7448276,0.737931,0.6689655,0.5517241,0.5310345,0.5103448,0.4965517,0.4827586,0.4413793,0.4344828,0.4206897,0.337931,0.3103448,0.3034483,0.2275862,0.2206897,0.2068966,0.1862069,0.1655172,0.1517241,0.137931,0.1103448,0.07586207,0.04137931,0
247,0.75,0.5,1,0.9931034,0.9793103,0.9517241,0.9241379,0.8551724,0.7931034,0.7862069,0.7793103,0.7724138,0.7586207,0.7448276,0.7172414,0.7034483,0.6758621,0.6206897,0.5793103,0.5724138,0.5586207,0.5448276,0.5241379,0.3655172,0.3586207,0.2275862,0.2137931,0.2,0.1862069,0.1724138,0.1586207,0.1517241,0.1448276,0.1310345,0.1241379,0.1172414,0.07586207,0.04827586,0.0137931,0
248,0.75,0.5,1,0.9724138,0.9655172,0.8896552,0.8275862,0.8068966,0.8,0.7793103,0.7724138,0.7655172,0.7586207,0.7310345,0.7172414,0.5724138,0.5655172,0.5172414,0.5034483,0.4206897,0.3793103,0.3724138,0.2896552,0.2551724,0.2413793,0.2344828,0.2137931,0.2,0.1931034,0.1793103,0.1448276,0.137931,0.1310345,0.1172414,0.1034483,0.09655172,0.07586207,0.06206897,0.03448276,0
249,0.75,0.5,1,0.9931034,0.9724138,0.9103448,0.8827586,0.8758621,0.8689655,0.8413793,0.7655172,0.7517241,0.7172414,0.7034483,0.6965517,0.6275862,0.5172414,0.5103448,0.4965517,0.4827586,0.4758621,0.4068966,0.3862069,0.3655172,0.3586207,0.2896552,0.262069,0.2551724,0.2413793,0.2206897,0.2137931,0.2068966,0.1655172,0.1517241,0.137931,0.07586207,0.06896552,0.02068966,0.006896552,0
250,0.75,0.5,1,0.9931034,0.9172414,0.8689655,0.8275862,0.7517241,0.7448276,0.7172414,0.7103448,0.6965517,0.6827586,0.6551724,0.6413793,0.6137931,0.6068966,0.5586207,0.537931,0.4137931,0.3862069,0.3793103,0.3724138,0.3655172,0.3517241,0.3310345,0.3172414,0.3034483,0.2965517,0.2758621,0.2689655,0.2482759,0.1724138,0.1655172,0.137931,0.1241379,0.1172414,0.1103448,0.08275862,0
251,0.75,0.5,1,0.8758621,0.8068966,0.8,0.7310345,0.6896552,0.6827586,0.6689655,0.6551724,0.6413793,0.6137931,0.6068966,0.5655172,0.5448276,0.5241379,0.5172414,0.5034483,0.4965517,0.4482759,0.4206897,0.4137931,0.4068966,0.3931034,0.3862069,0.3172414,0.2758621,0.2689655,0.262069,0.2413793,0.2068966,0.2,0.1586207,0.1517241,0.1241379,0.08965517,0.06896552,0.06206897,0
252,0.75,0.5,1,0.9931034,0.9862069,0.9793103,0.9724138,0.9310345,0.9172414,0.9034483,0.8896552,0.8206897,0.7724138,0.7241379,0.6827586,0.6413793,0.6344828,0.6137931,0.6068966,0.5793103,0.5724138,0.5517241,0.4758621,0.4689655,0.4551724,0.4413793,0.4068966,0.3862069,0.2482759,0.2344828,0.2068966,0.1931034,0.09655172,0.08275862,0.07586207,0.06896552,0.03448276,0.02068966,0.0137931,0
253,0.75,0.5,1,0.9586207,0.937931,0.9310345,0.9241379,0.9103448,0.8965517,0.8896552,0.8206897,0.8137931,0.7655172,0.737931,0.6965517,0.662069,0.6551724,0.5586207,0.4551724,0.4275862,0.4068966,0.3724138,0.3034483,0.2965517,0.2896552,0.2827586,0.2758621,0.2206897,0.2137931,0.2068966,0.1862069,0.1724138,0.1586207,0.1448276,0.1103448,0.07586207,0.05517241,0.02068966,0.0137931,0
254,0.75,0.5,1,0.9586207,0.9517241,0.9103448,0.9034483,0.7793103,0.7586207,0.7517241,0.7310345,0.7172414,0.6482759,0.6206897,0.5862069,0.5172414,0.5034483,0.4827586,0.4689655,0.4551724,0.4482759,0.4413793,0.4,0.3655172,0.3586207,0.3448276,0.3103448,0.3034483,0.2965517,0.2896552,0.262069,0.137931,0.1241379,0.1034483,0.08275862,0.06896552,0.06206897,0.04827586,0.03448276,0
255,0.75,0.5,1,0.9241379,0.9103448,0.8551724,0.8482759,0.8413793,0.8344828,0.8275862,0.7793103,0.7655172,0.7310345,0.7241379,0.7172414,0.7103448,0.7034483,0.6896552,0.6689655,0.6275862,0.6068966,0.5586207,0.537931,0.4689655,0.462069,0.4551724,0.3034483,0.2896552,0.2758621,0.262069,0.2482759,0.2413793,0.137931,0.1172414,0.08965517,0.05517241,0.04827586,0.04137931,0.02758621,0
256,0.75,0.5,1,0.9517241,0.9310345,0.9241379,0.8551724,0.8482759,0.8344828,0.8206897,0.7793103,0.6551724,0.5862069,0.5310345,0.5241379,0.4965517,0.4758621,0.462069,0.4482759,0.4413793,0.4344828,0.4275862,0.4206897,0.4,0.3862069,0.3793103,0.3655172,0.3172414,0.3034483,0.2896552,0.2827586,0.2551724,0.2482759,0.1793103,0.1655172,0.137931,0.1241379,0.02068966,0.0137931,0
257,0.75,0.5,1,0.9793103,0.9448276,0.8137931,0.8068966,0.7310345,0.7241379,0.7172414,0.7103448,0.6827586,0.662069,0.6,0.5862069,0.5724138,0.5586207,0.4896552,0.4758621,0.4689655,0.4551724,0.4413793,0.3655172,0.3172414,0.3103448,0.2896552,0.2689655,0.2275862,0.2137931,0.1793103,0.1517241,0.1448276,0.1172414,0.09655172,0.08965517,0.08275862,0.06896552,0.02758621,0.0137931,0
258,0.75,0.5,1,0.9931034,0.9862069,0.9517241,0.9310345,0.9241379,0.9172414,0.8965517,0.8206897,0.7793103,0.7724138,0.7655172,0.7586207,0.7517241,0.7172414,0.7034483,0.6482759,0.6344828,0.6206897,0.6137931,0.5517241,0.4068966,0.4,0.3793103,0.3655172,0.3310345,0.2,0.1655172,0.1517241,0.1241379,0.1103448,0.1034483,0.08275862,0.06896552,0.05517241,0.04137931,0.02068966,0
259,0.75,0.5,1,0.9931034,0.9586207,0.9241379,0.9172414,0.9103448,0.8689655,0.8551724,0.8137931,0.7862069,0.7655172,0.7586207,0.6896552,0.6827586,0.6413793,0.5586207,0.5172414,0.5034483,0.4758621,0.4551724,0.4482759,0.4344828,0.4206897,0.4068966,0.2689655,0.262069,0.2,0.1655172,0.1517241,0.137931,0.09655172,0.08965517,0.08275862,0.07586207,0.06206897,0.03448276,0.006896552,0
260,0.75,0.5,1,0.9586207,0.937931,0.9310345,0.8758621,0.7448276,0.737931,0.7241379,0.6965517,0.6896552,0.6275862,0.537931,0.5241379,0.5034483,0.462069,0.4275862,0.4137931,0.4,0.3931034,0.3862069,0.3724138,0.3448276,0.3310345,0.3241379,0.2827586,0.2758621,0.2551724,0.1172414,0.1103448,0.1034483,0.08965517,0.06896552,0.06206897,0.05517241,0.03448276,0.02758621,0.0137931,0
261,0.75,0.5,1,0.9310345,0.8896552,0.8827586,0.8758621,0.862069,0.8482759,0.8344828,0.8137931,0.8068966,0.7931034,0.7517241,0.7310345,0.7241379,0.6965517,0.6827586,0.6206897,0.6137931,0.6,0.5931034,0.5586207,0.537931,0.4896552,0.3517241,0.2896552,0.2827586,0.2482759,0.1586207,0.1517241,0.1310345,0.1241379,0.1172414,0.05517241,0.04827586,0.03448276,0.02068966,0.006896552,0
262,0.75,0.5,1,0.9310345,0.9241379,0.9103448,0.8965517,0.8482759,0.8413793,0.8344828,0.8137931,0.7862069,0.7793103,0.7586207,0.7448276,0.737931,0.7241379,0.5931034,0.5724138,0.5310345,0.5241379,0.4896552,0.4827586,0.4275862,0.3931034,0.3724138,0.3586207,0.3172414,0.3034483,0.2965517,0.2827586,0.1793103,0.1172414,0.1103448,0.1034483,0.08965517,0.07586207,0.06206897,0.03448276,0
263,0.75,0.5,1,0.9655172,0.8965517,0.8758621,0.8689655,0.8551724,0.8482759,0.8413793,0.8344828,0.8275862,0.6896552,0.6482759,0.6,0.5862069,0.5724138,0.537931,0.4965517,0.4896552,0.4758621,0.462069,0.4551724,0.4344828,0.3793103,0.3172414,0.3103448,0.3034483,0.2965517,0.2827586,0.2689655,0.2275862,0.2137931,0.1793103,0.137931,0.1310345,0.1034483,0.08965517,0.07586207,0
264,0.75,0.5,1,0.9655172,0.9586207,0.9310345,0.9241379,0.9172414,0.8689655,0.8413793,0.7172414,0.6758621,0.662069,0.6482759,0.6344828,0.5655172,0.5586207,0.5448276,0.4965517,0.4827586,0.4758621,0.4068966,0.4,0.3931034,0.3793103,0.3655172,0.2827586,0.2413793,0.2275862,0.2,0.1931034,0.1724138,0.1655172,0.08275862,0.07586207,0.06896552,0.06206897,0.02068966,0.0137931,0
265,0.75,0.5,1,0.9931034,0.9862069,0.9793103,0.8413793,0.8137931,0.7931034,0.7862069,0.7448276,0.737931,0.6551724,0.5931034,0.5310345,0.5241379,0.5172414,0.4758621,0.4551724,0.4413793,0.4344828,0.4206897,0.3862069,0.3517241,0.337931,0.2758621,0.2413793,0.2275862,0.1862069,0.1586207,0.137931,0.1241379,0.1172414,0.1034483,0.07586207,0.06206897,0.05517241,0.04827586,0.03448276,0
266,0.75,0.5,1,0.9793103,0.9724138,0.9655172,0.9448276,0.937931,0.8965517,0.8689655,0.862069,0.8482759,0.8344828,0.7655172,0.7448276,0.6068966,0.5724138,0.5241379,0.4551724,0.4482759,0.4275862,0.4137931,0.3517241,0.337931,0.3241379,0.3034483,0.262069,0.2482759,0.2206897,0.1724138,0.1655172,0.1517241,0.1448276,0.09655172,0.08275862,0.06896552,0.05517241,0.02068966,0.0137931,0
267,0.75,0.5,1,0.9931034,0.9862069,0.9793103,0.9655172,0.8965517,0.862069,0.7931034,0.737931,0.7310345,0.7241379,0.7034483,0.6965517,0.5517241,0.5103448,0.4965517,0.4896552,0.4758621,0.4689655,0.4482759,0.4344828,0.4068966,0.3655172,0.3517241,0.337931,0.3241379,0.3172414,0.3103448,0.3034483,0.2896552,0.262069,0.2275862,0.2206897,0.2068966,0.1724138,0.1655172,0.03448276,0
268,0.75,0.5,1,0.9931034,0.9793103,0.937931,0.8413793,0.8068966,0.8,0.7793103,0.7724138,0.7655172,0.7448276,0.6758621,0.6068966,0.5793103,0.5241379,0.4827586,0.462069,0.4551724,0.4482759,0.4206897,0.4137931,0.4068966,0.3931034,0.3793103,0.3655172,0.2896552,0.2758621,0.2482759,0.2344828,0.2275862,0.2068966,0.1931034,0.1862069,0.1793103,0.07586207,0.04827586,0.006896552,0
269,0.75,0.5,1,0.9931034,0.937931,0.9034483,0.8965517,0.8896552,0.8689655,0.8275862,0.8206897,0.8137931,0.7931034,0.7724138,0.7655172,0.7517241,0.7172414,0.6896552,0.6827586,0.6137931,0.5931034,0.5862069,0.5310345,0.4965517,0.4827586,0.4689655,0.462069,0.3931034,0.3862069,0.1862069,0.1724138,0.1034483,0.09655172,0.08965517,0.07586207,0.04137931,0.02068966,0.0137931,0.006896552,0
270,0.75,0.5,1,0.9862069,0.9793103,0.9655172,0.9172414,0.9103448,0.8827586,0.862069,0.8344828,0.8275862,0.8,0.7310345,0.6827586,0.6758621,0.6068966,0.5931034,0.5862069,0.5724138,0.5655172,0.537931,0.5241379,0.4689655,0.4551724,0.4275862,0.2344828,0.2275862,0.1586207,0.1517241,0.1448276,0.1034483,0.09655172,0.08275862,0.07586207,0.05517241,0.04137931,0.03448276,0.02758621,0
271,0.75,0.5,1,0.9931034,0.9862069,0.9724138,0.937931,0.9310345,0.8965517,0.8344828,0.7034483,0.6896552,0.6827586,0.662069,0.6482759,0.6413793,0.5862069,0.5793103,0.5586207,0.537931,0.4689655,0.3931034,0.3793103,0.3517241,0.3448276,0.3310345,0.3241379,0.3172414,0.2896552,0.2758621,0.2413793,0.1655172,0.1586207,0.1517241,0.137931,0.1241379,0.07586207,0.06206897,0.02758621,0
272,0.75,0.5,1,0.9931034,0.9586207,0.9517241,0.9448276,0.9241379,0.8551724,0.7862069,0.7793103,0.7655172,0.737931,0.7310345,0.7241379,0.7034483,0.6482759,0.6413793,0.5241379,0.4896552,0.4827586,0.4689655,0.462069,0.4344828,0.4206897,0.4137931,0.337931,0.262069,0.2551724,0.2344828,0.2275862,0.1862069,0.1724138,0.1655172,0.1448276,0.1103448,0.08275862,0.06206897,0.05517241,0
273,0.75,0.5,1,0.9862069,0.9793103,0.9655172,0.9586207,0.9241379,0.9172414,0.9103448,0.9034483,0.8965517,0.8275862,0.7172414,0.6965517,0.6551724,0.6206897,0.6137931,0.6,0.4965517,0.4344828,0.4206897,0.4068966,0.3931034,0.3793103,0.3172414,0.2413793,0.2275862,0.2,0.1862069,0.1724138,0.1655172,0.137931,0.1172414,0.1034483,0.08275862,0.07586207,0.04137931,0.02758621,0
274,0.75,0.5,1,0.9793103,0.9724138,0.9655172,0.9241379,0.9172414,0.8482759,0.8413793,0.8344828,0.7724138,0.7172414,0.6896552,0.662069,0.6551724,0.6482759,0.6344828,0.6206897,0.5586207,0.5448276,0.5310345,0.4068966,0.3931034,0.3862069,0.3793103,0.3517241,0.3310345,0.3172414,0.2896552,0.2137931,0.2,0.1931034,0.1793103,0.1724138,0.1655172,0.137931,0.1241379,0.04827586,0
275,0.75,0.5,1,0.9931034,0.9448276,0.862069,0.8551724,0.8068966,0.8,0.7586207,0.737931,0.7103448,0.6896552,0.6758621,0.6551724,0.6482759,0.6344828,0.5931034,0.5448276,0.537931,0.4551724,0.4206897,0.4068966,0.3931034,0.3241379,0.3103448,0.3034483,0.2896552,0.2413793,0.1586207,0.1448276,0.1310345,0.1034483,0.09655172,0.06896552,0.06206897,0.04827586,0.03448276,0.0137931,0
276,0.75,0.5,1,0.937931,0.9310345,0.8758621,0.862069,0.8551724,0.8206897,0.8137931,0.8068966,0.7655172,0.7517241,0.737931,0.7172414,0.7103448,0.6965517,0.6137931,0.5793103,0.5724138,0.5586207,0.4275862,0.3931034,0.3862069,0.3724138,0.3586207,0.3448276,0.3241379,0.2965517,0.2137931,0.2068966,0.2,0.1724138,0.1655172,0.1517241,0.1172414,0.09655172,0.08965517,0.07586207,0
277,0.75,0.5,1,0.9931034,0.9862069,0.8344828,0.8137931,0.7931034,0.7586207,0.7517241,0.7241379,0.6827586,0.6551724,0.6413793,0.5724138,0.5655172,0.5586207,0.5517241,0.5241379,0.4689655,0.4551724,0.4275862,0.3862069,0.3724138,0.3241379,0.2551724,0.2413793,0.2344828,0.2275862,0.1862069,0.1793103,0.1448276,0.1172414,0.09655172,0.08965517,0.04137931,0.03448276,0.02068966,0.0137931,0
278,0.75,0.5,1,0.9793103,0.9448276,0.937931,0.9310345,0.9241379,0.9103448,0.8896552,0.8551724,0.8482759,0.8344828,0.7586207,0.7517241,0.737931,0.7241379,0.6758621,0.6482759,0.6413793,0.5724138,0.5586207,0.4,0.3862069,0.337931,0.3241379,0.3034483,0.2827586,0.2758621,0.2689655,0.262069,0.2413793,0.2206897,0.2137931,0.1034483,0.06896552,0.04827586,0.04137931,0.0137931,0
279,0.75,0.5,1,0.9862069,0.9793103,0.9586207,0.8896552,0.737931,0.7172414,0.7103448,0.6965517,0.6275862,0.6206897,0.5655172,0.5310345,0.4896552,0.4758621,0.3931034,0.3655172,0.3586207,0.3448276,0.3034483,0.2689655,0.262069,0.2551724,0.2482759,0.2413793,0.2275862,0.2,0.1862069,0.1793103,0.1655172,0.1517241,0.1448276,0.1241379,0.1172414,0.1034483,0.06206897,0.03448276,0
280,0.75,0.5,1,0.9655172,0.9172414,0.9034483,0.8965517,0.8896552,0.8827586,0.8689655,0.7310345,0.6896552,0.6827586,0.6413793,0.6137931,0.5586207,0.5448276,0.537931,0.5310345,0.5172414,0.5034483,0.4896552,0.4827586,0.4758621,0.4689655,0.4482759,0.4413793,0.4344828,0.4137931,0.3517241,0.3241379,0.2758621,0.2551724,0.2482759,0.1793103,0.1517241,0.1448276,0.1172414,0.04137931,0
281,0.75,0.5,1,0.9655172,0.9517241,0.8827586,0.8137931,0.8068966,0.7655172,0.7448276,0.737931,0.7310345,0.6068966,0.6,0.5793103,0.5448276,0.462069,0.4551724,0.4482759,0.4413793,0.4137931,0.4,0.3862069,0.3793103,0.3586207,0.3448276,0.3241379,0.3172414,0.2827586,0.1724138,0.1655172,0.1517241,0.1310345,0.1172414,0.1034483,0.07586207,0.04827586,0.04137931,0.02758621,0
282,0.75,0.5,1,0.9586207,0.9517241,0.9448276,0.937931,0.8896552,0.8758621,0.8689655,0.8413793,0.8137931,0.7517241,0.7103448,0.6965517,0.6896552,0.6827586,0.6275862,0.6137931,0.4689655,0.462069,0.4482759,0.4413793,0.3724138,0.2344828,0.2275862,0.2068966,0.2,0.1655172,0.1586207,0.1310345,0.1241379,0.1172414,0.09655172,0.06896552,0.05517241,0.03448276,0.02758621,0.0137931,0
283,0.75,0.5,1,0.9931034,0.9517241,0.9034483,0.862069,0.8551724,0.7931034,0.6758621,0.6275862,0.5862069,0.5724138,0.5655172,0.537931,0.5241379,0.5103448,0.4965517,0.4758621,0.462069,0.4482759,0.3517241,0.3034483,0.2896552,0.2758621,0.262069,0.2551724,0.2275862,0.1931034,0.1655172,0.137931,0.1034483,0.08965517,0.07586207,0.06206897,0.05517241,0.02068966,0.0137931,0.006896552,0
284,0.75,0.5,1,0.9517241,0.9448276,0.8758621,0.862069,0.8551724,0.7862069,0.7793103,0.7448276,0.6482759,0.6137931,0.6068966,0.5931034,0.5724138,0.5448276,0.5310345,0.5241379,0.4551724,0.4413793,0.4275862,0.4206897,0.4137931,0.3586207,0.3517241,0.3448276,0.2275862,0.2137931,0.2,0.1931034,0.1310345,0.1172414,0.08965517,0.06206897,0.05517241,0.04827586,0.04137931,0.0137931,0
285,0.75,0.5,1,0.9586207,0.9517241,0.9448276,0.937931,0.8896552,0.8827586,0.8758621,0.8068966,0.8,0.7724138,0.7517241,0.737931,0.7310345,0.7103448,0.6896552,0.6482759,0.6344828,0.6275862,0.6137931,0.6068966,0.537931,0.5310345,0.5241379,0.5103448,0.4965517,0.4689655,0.337931,0.2551724,0.2344828,0.2206897,0.2068966,0.2,0.06896552,0.04137931,0.02068966,0.0137931,0
286,0.75,0.5,1,0.9931034,0.9862069,0.9586207,0.9517241,0.937931,0.862069,0.8551724,0.8137931,0.7793103,0.7517241,0.737931,0.7034483,0.6965517,0.6896552,0.6827586,0.6551724,0.6482759,0.6068966,0.5862069,0.5724138,0.537931,0.5310345,0.5241379,0.4896552,0.4275862,0.4206897,0.4137931,0.3517241,0.1310345,0.1172414,0.1103448,0.07586207,0.06206897,0.04827586,0.02758621,0.0137931,0
287,0.75,0.5,1,0.9931034,0.9586207,0.9241379,0.9172414,0.8965517,0.8896552,0.8827586,0.8689655,0.862069,0.7931034,0.7862069,0.7793103,0.7724138,0.7655172,0.7034483,0.6344828,0.6137931,0.6,0.5862069,0.5793103,0.537931,0.5241379,0.5172414,0.4689655,0.4482759,0.4344828,0.3034483,0.2896552,0.2758621,0.1724138,0.1103448,0.1034483,0.08275862,0.07586207,0.04827586,0.03448276,0
288,0.75,0.5,1,0.9517241,0.9103448,0.9034483,0.8758621,0.862069,0.8551724,0.8482759,0.8275862,0.7931034,0.7862069,0.7172414,0.5862069,0.5724138,0.5586207,0.537931,0.4758621,0.4551724,0.4275862,0.4206897,0.3655172,0.3586207,0.3517241,0.337931,0.3310345,0.3103448,0.2137931,0.2,0.1931034,0.1793103,0.1310345,0.1241379,0.1103448,0.09655172,0.08965517,0.07586207,0.04827586,0
289,0.75,0.5,1,0.9724138,0.8965517,0.8344828,0.7655172,0.7517241,0.7310345,0.7172414,0.6965517,0.6896552,0.6827586,0.6758621,0.662069,0.6413793,0.5172414,0.5103448,0.4344828,0.4275862,0.3448276,0.3241379,0.3172414,0.2896552,0.2827586,0.2758621,0.2413793,0.2344828,0.2,0.1586207,0.1034483,0.08965517,0.08275862,0.07586207,0.06206897,0.05517241,0.04137931,0.02758621,0.0137931,0
290,0.75,0.5,1,0.9931034,0.9448276,0.9310345,0.8551724,0.8206897,0.8137931,0.8068966,0.7655172,0.6965517,0.6896552,0.6758621,0.6689655,0.6482759,0.6413793,0.6344828,0.6275862,0.5793103,0.537931,0.5310345,0.4068966,0.4,0.3931034,0.3793103,0.3724138,0.3586207,0.3517241,0.3103448,0.1862069,0.1724138,0.1655172,0.1448276,0.1310345,0.1034483,0.06896552,0.04137931,0.02758621,0
291,0.75,0.5,1,0.9724138,0.9586207,0.9517241,0.9448276,0.937931,0.9172414,0.9103448,0.8482759,0.8275862,0.8206897,0.6827586,0.6689655,0.662069,0.6551724,0.6482759,0.6137931,0.6,0.5448276,0.5310345,0.4482759,0.4344828,0.4137931,0.3724138,0.3586207,0.3310345,0.3241379,0.2758621,0.2482759,0.2137931,0.2,0.06896552,0.06206897,0.04827586,0.04137931,0.02758621,0.0137931,0
292,0.75,0.5,1,0.9862069,0.937931,0.8827586,0.8758621,0.8689655,0.8206897,0.8,0.7862069,0.7655172,0.6275862,0.6068966,0.5931034,0.5862069,0.5724138,0.5034483,0.4275862,0.4137931,0.4068966,0.3931034,0.337931,0.2482759,0.2344828,0.2275862,0.2137931,0.1862069,0.1724138,0.1655172,0.1517241,0.1310345,0.1241379,0.1172414,0.1103448,0.05517241,0.04827586,0.02068966,0.0137931,0
293,0.75,0.5,1,0.9931034,0.9724138,0.9586207,0.9517241,0.9448276,0.9172414,0.8827586,0.7517241,0.7448276,0.6758621,0.6206897,0.5172414,0.4896552,0.4689655,0.4344828,0.4206897,0.3793103,0.3586207,0.3172414,0.3103448,0.3034483,0.262069,0.2551724,0.2482759,0.2275862,0.2137931,0.2068966,0.1931034,0.1793103,0.1655172,0.1310345,0.1241379,0.1103448,0.05517241,0.03448276,0.006896552,0
294,0.75,0.5,1,0.9931034,0.9862069,0.9448276,0.8896552,0.862069,0.7931034,0.7724138,0.7586207,0.6965517,0.6896552,0.6137931,0.6,0.5931034,0.5793103,0.5517241,0.537931,0.5172414,0.5034483,0.4689655,0.4551724,0.4482759,0.3310345,0.2482759,0.2206897,0.2137931,0.1862069,0.1793103,0.1655172,0.1586207,0.137931,0.1172414,0.1103448,0.08965517,0.08275862,0.06896552,0.03448276,0
295,0.75,0.5,1,0.9724138,0.9655172,0.9517241,0.8206897,0.7862069,0.7793103,0.737931,0.7310345,0.7241379,0.662069,0.6551724,0.6482759,0.5862069,0.5448276,0.5241379,0.4827586,0.4689655,0.4413793,0.4344828,0.4206897,0.4137931,0.4,0.3862069,0.3724138,0.3517241,0.337931,0.2896552,0.2206897,0.2068966,0.2,0.1586207,0.1448276,0.1310345,0.07586207,0.02758621,0.0137931,0
296,0.75,0.5,1,0.9931034,0.9586207,0.9517241,0.9310345,0.9034483,0.8965517,0.8344828,0.8,0.6551724,0.6482759,0.6206897,0.5517241,0.537931,0.5310345,0.5241379,0.5172414,0.462069,0.4275862,0.4206897,0.4137931,0.337931,0.3034483,0.2896552,0.2758621,0.2689655,0.2275862,0.2137931,0.1931034,0.1793103,0.1310345,0.1241379,0.1103448,0.07586207,0.05517241,0.04137931,0.0137931,0
297,0.75,0.5,1,0.9931034,0.9586207,0.9517241,0.9448276,0.9310345,0.862069,0.8482759,0.7724138,0.7655172,0.7586207,0.7517241,0.7448276,0.7103448,0.6758621,0.6275862,0.6068966,0.6,0.5931034,0.5793103,0.4344828,0.3655172,0.3517241,0.3241379,0.2965517,0.2896552,0.2827586,0.262069,0.2551724,0.2413793,0.2275862,0.2137931,0.1862069,0.1655172,0.1586207,0.1241379,0.0137931,0
298,0.75,0.5,1,0.9655172,0.9586207,0.937931,0.9034483,0.8275862,0.8137931,0.7931034,0.7862069,0.7172414,0.6965517,0.6896552,0.6206897,0.6137931,0.6068966,0.5931034,0.5793103,0.4068966,0.4,0.3586207,0.3448276,0.2689655,0.262069,0.2551724,0.2482759,0.2413793,0.2344828,0.2206897,0.2068966,0.1931034,0.1655172,0.1310345,0.1241379,0.1103448,0.08965517,0.08275862,0.05517241,0
299,0.75,0.5,1,0.9862069,0.9586207,0.9103448,0.8689655,0.862069,0.8206897,0.8137931,0.7448276,0.737931,0.6827586,0.662069,0.5862069,0.5103448,0.337931,0.3310345,0.3241379,0.3172414,0.2965517,0.2689655,0.2413793,0.2137931,0.2068966,0.2,0.1931034,0.1793103,0.1724138,0.1586207,0.1517241,0.1241379,0.1103448,0.1034483,0.08275862,0.04827586,0.04137931,0.02758621,0.0137931,0
300,0.75,0.5,1,0.9931034,0.9517241,0.9241379,0.9103448,0.9034483,0.862069,0.8482759,0.8413793,0.8344828,0.6758621,0.6689655,0.6413793,0.6,0.5862069,0.5172414,0.462069,0.3793103,0.3586207,0.337931,0.3103448,0.2275862,0.2206897,0.1931034,0.1793103,0.1655172,0.1586207,0.1448276,0.1241379,0.1103448,0.1034483,0.08965517,0.08275862,0.06896552,0.05517241,0.02068966,0.0137931,0
