SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14
355,0.75,0,1,0.9137931,0.8965517,0.8275862,0.7413793,0.7068966,0.6724138,0.5689655,0.4827586,0.1896552,0.137931,0.1034483,0.06896552,0.05172414,0
356,0.75,0,1,0.9137931,0.8793103,0.7931034,0.7586207,0.637931,0.6034483,0.5517241,0.4655172,0.4137931,0.3965517,0.1034483,0.06896552,0.01724138,0
357,0.75,0,1,0.862069,0.8275862,0.7241379,0.7068966,0.6206897,0.3103448,0.2758621,0.2241379,0.1724138,0.1206897,0.1034483,0.06896552,0.05172414,0
358,0.75,0,1,0.862069,0.7758621,0.4655172,0.4482759,0.4137931,0.362069,0.3275862,0.3103448,0.2586207,0.1551724,0.1034483,0.06896552,0.01724138,0
359,0.75,0,1,0.8793103,0.7931034,0.7586207,0.6724138,0.6551724,0.6034483,0.5517241,0.5172414,0.4310345,0.3793103,0.362069,0.06896552,0.03448276,0
360,0.75,0,1,0.9137931,0.8793103,0.5517241,0.4827586,0.362069,0.3103448,0.2586207,0.1724138,0.1551724,0.137931,0.1034483,0.0862069,0.05172414,0
361,0.75,0,1,0.9137931,0.8965517,0.7758621,0.6896552,0.5862069,0.5517241,0.5,0.4827586,0.1896552,0.137931,0.1206897,0.06896552,0.03448276,0
362,0.75,0,1,0.9137931,0.8793103,0.7931034,0.4827586,0.362069,0.3275862,0.2586207,0.2413793,0.1896552,0.137931,0.0862069,0.05172414,0.01724138,0
363,0.75,0,1,0.9655172,0.8793103,0.7586207,0.6724138,0.6551724,0.6034483,0.5344828,0.5172414,0.4310345,0.137931,0.0862069,0.06896552,0.03448276,0
364,0.75,0,1,0.6724138,0.6206897,0.5862069,0.4655172,0.4482759,0.3448276,0.3275862,0.2413793,0.2241379,0.1724138,0.1206897,0.0862069,0.03448276,0
365,0.75,0,1,0.862069,0.7586207,0.6724138,0.362069,0.3448276,0.2931034,0.2758621,0.2413793,0.1896552,0.137931,0.0862069,0.05172414,0.03448276,0
366,0.75,0,1,0.9137931,0.8275862,0.7931034,0.6724138,0.6206897,0.5172414,0.4655172,0.4482759,0.4310345,0.137931,0.1206897,0.06896552,0.03448276,0
367,0.75,0,1,0.9827586,0.862069,0.7413793,0.7241379,0.637931,0.6034483,0.5344828,0.4827586,0.4655172,0.4310345,0.3965517,0.1034483,0.05172414,0
368,0.75,0,1,0.6724138,0.6034483,0.4827586,0.4482759,0.4137931,0.3275862,0.3103448,0.2241379,0.1724138,0.1551724,0.1034483,0.0862069,0.05172414,0
369,0.75,0,1,0.9137931,0.862069,0.8275862,0.7413793,0.6206897,0.5172414,0.4827586,0.4655172,0.4482759,0.4137931,0.362069,0.06896552,0.01724138,0
370,0.75,0,1,0.862069,0.8275862,0.7413793,0.4310345,0.3275862,0.2931034,0.2586207,0.2068966,0.1896552,0.1724138,0.1206897,0.06896552,0.01724138,0
371,0.75,0,1,0.8793103,0.5517241,0.4655172,0.3965517,0.3103448,0.2758621,0.2241379,0.2068966,0.1551724,0.137931,0.1206897,0.06896552,0.03448276,0
372,0.75,0,1,0.9655172,0.8448276,0.7241379,0.637931,0.5689655,0.5517241,0.5,0.2068966,0.1724138,0.1551724,0.1034483,0.05172414,0.01724138,0
373,0.75,0,1,0.9137931,0.7931034,0.7758621,0.6896552,0.5862069,0.5517241,0.5,0.4827586,0.1896552,0.1551724,0.1034483,0.06896552,0.01724138,0
374,0.75,0,1,0.9137931,0.8275862,0.7068966,0.4137931,0.3965517,0.362069,0.3275862,0.2241379,0.2068966,0.1551724,0.137931,0.1034483,0.05172414,0
375,0.75,0,1,0.9482759,0.862069,0.7413793,0.6551724,0.6206897,0.3103448,0.2241379,0.2068966,0.1896552,0.1724138,0.137931,0.0862069,0.05172414,0
376,0.75,0,1,0.9137931,0.8793103,0.7413793,0.7241379,0.6206897,0.5862069,0.5172414,0.2241379,0.2068966,0.1896552,0.137931,0.1034483,0.05172414,0
377,0.75,0,1,0.9655172,0.9310345,0.8448276,0.7586207,0.7068966,0.6896552,0.5862069,0.4827586,0.4482759,0.1551724,0.1034483,0.06896552,0.05172414,0
378,0.75,0,1,0.8793103,0.7931034,0.7068966,0.6551724,0.6034483,0.5689655,0.5344828,0.2241379,0.2068966,0.137931,0.1034483,0.06896552,0.05172414,0
379,0.75,0,1,0.9137931,0.7758621,0.4655172,0.362069,0.3448276,0.3275862,0.2758621,0.2413793,0.2068966,0.1896552,0.137931,0.0862069,0.05172414,0
380,0.75,0,1,0.9655172,0.8793103,0.8275862,0.7413793,0.7068966,0.5862069,0.5,0.2068966,0.1896552,0.1724138,0.1206897,0.06896552,0.01724138,0
381,0.75,0,1,0.9137931,0.862069,0.8103448,0.6896552,0.6034483,0.2931034,0.2586207,0.1724138,0.1551724,0.137931,0.1206897,0.0862069,0.05172414,0
382,0.75,0,1,0.9827586,0.9482759,0.8275862,0.7413793,0.7068966,0.6551724,0.6034483,0.5172414,0.4137931,0.362069,0.3448276,0.05172414,0.03448276,0
383,0.75,0,1,0.9137931,0.8793103,0.7586207,0.6551724,0.5689655,0.5172414,0.5,0.2068966,0.1551724,0.137931,0.0862069,0.06896552,0.03448276,0
384,0.75,0,1,0.9655172,0.8793103,0.862069,0.8275862,0.7068966,0.6206897,0.5344828,0.5172414,0.4655172,0.1724138,0.1206897,0.0862069,0.03448276,0
385,0.75,0,1,0.9137931,0.7931034,0.7586207,0.6551724,0.6034483,0.5344828,0.5,0.4827586,0.4310345,0.4137931,0.1206897,0.0862069,0.03448276,0
386,0.75,0,1,0.862069,0.7758621,0.7068966,0.6896552,0.6551724,0.362069,0.2586207,0.2241379,0.2068966,0.1551724,0.1034483,0.0862069,0.03448276,0
387,0.75,0,1,0.8793103,0.5517241,0.4655172,0.4310345,0.3275862,0.3103448,0.2586207,0.2413793,0.2068966,0.1724138,0.1206897,0.06896552,0.01724138,0
388,0.75,0,1,0.6724138,0.5862069,0.5517241,0.4310345,0.3275862,0.2931034,0.2586207,0.2068966,0.1896552,0.1724138,0.1551724,0.1034483,0.05172414,0
389,0.75,0,1,0.9137931,0.7931034,0.7586207,0.6724138,0.5689655,0.2758621,0.2241379,0.2068966,0.1896552,0.1551724,0.1034483,0.05172414,0.03448276,0
390,0.75,0,1,0.8793103,0.8448276,0.7586207,0.7413793,0.6206897,0.5689655,0.5,0.4827586,0.4310345,0.3965517,0.1034483,0.05172414,0.03448276,0
391,0.75,0,1,0.8793103,0.7931034,0.7586207,0.6724138,0.5862069,0.5517241,0.5344828,0.5172414,0.4827586,0.1896552,0.137931,0.0862069,0.03448276,0
392,0.75,0,1,0.8793103,0.7931034,0.7586207,0.4310345,0.3275862,0.2758621,0.2241379,0.1896552,0.1724138,0.1206897,0.1034483,0.05172414,0.03448276,0
393,0.75,0,1,0.8793103,0.5517241,0.4827586,0.4482759,0.362069,0.3275862,0.2586207,0.2413793,0.2241379,0.1724138,0.1206897,0.06896552,0.03448276,0
394,0.75,0,1,0.8793103,0.8448276,0.7413793,0.6551724,0.6206897,0.3103448,0.2586207,0.2413793,0.2068966,0.1724138,0.1206897,0.1034483,0.05172414,0
395,0.75,0,1,0.8793103,0.8448276,0.7586207,0.6724138,0.5862069,0.5517241,0.2586207,0.2413793,0.1896552,0.1551724,0.1034483,0.05172414,0.01724138,0
396,0.75,0,1,0.8793103,0.7931034,0.7068966,0.3965517,0.3103448,0.2931034,0.2586207,0.2068966,0.1724138,0.1551724,0.1034483,0.05172414,0.03448276,0
397,0.75,0,1,0.9655172,0.8793103,0.7586207,0.7068966,0.6206897,0.5862069,0.5172414,0.2241379,0.1896552,0.1724138,0.1206897,0.1034483,0.05172414,0
398,0.75,0,1,0.8793103,0.7931034,0.6896552,0.3965517,0.3103448,0.2758621,0.2586207,0.2413793,0.1896552,0.1551724,0.1034483,0.05172414,0.01724138,0
399,0.75,0,1,0.9655172,0.8793103,0.7586207,0.7241379,0.637931,0.3275862,0.2758621,0.2068966,0.1896552,0.137931,0.1206897,0.06896552,0.03448276,0
400,0.75,0,1,0.9655172,0.8448276,0.8275862,0.7413793,0.4137931,0.3793103,0.3103448,0.2586207,0.2068966,0.1724138,0.1034483,0.06896552,0.05172414,0
401,0.75,0,1,0.8793103,0.7931034,0.7068966,0.6034483,0.5689655,0.5517241,0.5,0.4827586,0.1896552,0.1724138,0.137931,0.0862069,0.03448276,0
402,0.75,0,1,0.9482759,0.862069,0.8275862,0.8103448,0.6896552,0.5862069,0.5,0.4827586,0.1896552,0.1551724,0.1206897,0.06896552,0.01724138,0
403,0.75,0,1,0.8793103,0.8448276,0.7241379,0.637931,0.5689655,0.2758621,0.2586207,0.2241379,0.1724138,0.1206897,0.1034483,0.0862069,0.05172414,0
404,0.75,0,1,0.862069,0.7586207,0.6724138,0.362069,0.3448276,0.2931034,0.2586207,0.2068966,0.1724138,0.137931,0.1206897,0.06896552,0.01724138,0
405,0.75,0,1,0.9137931,0.8793103,0.7586207,0.7068966,0.6724138,0.5689655,0.5,0.4482759,0.1551724,0.1206897,0.06896552,0.05172414,0.03448276,0
406,0.75,0,1,0.9137931,0.8793103,0.7586207,0.637931,0.6206897,0.3103448,0.2931034,0.2413793,0.1896552,0.1551724,0.1034483,0.05172414,0.03448276,0
407,0.75,0,1,0.9137931,0.8275862,0.7068966,0.6896552,0.3793103,0.3448276,0.3103448,0.2413793,0.2241379,0.1896552,0.1551724,0.1034483,0.05172414,0
408,0.75,0,1,0.9137931,0.8793103,0.7413793,0.637931,0.6206897,0.3103448,0.2758621,0.2241379,0.2068966,0.1551724,0.1034483,0.06896552,0.01724138,0
409,0.75,0,1,0.9137931,0.7931034,0.7586207,0.6724138,0.6206897,0.5689655,0.5344828,0.2241379,0.1724138,0.1551724,0.1034483,0.0862069,0.03448276,0
410,0.75,0,1,0.9655172,0.9310345,0.8448276,0.8275862,0.7413793,0.637931,0.5689655,0.4827586,0.1896552,0.1724138,0.1206897,0.0862069,0.05172414,0
411,0.75,0,1,0.9655172,0.9310345,0.8448276,0.7241379,0.637931,0.6034483,0.2931034,0.2413793,0.1724138,0.1206897,0.1034483,0.05172414,0.03448276,0
412,0.75,0,1,0.9137931,0.8793103,0.7586207,0.7241379,0.637931,0.6206897,0.5344828,0.5172414,0.4655172,0.4310345,0.137931,0.1034483,0.05172414,0
413,0.75,0,1,0.9137931,0.8965517,0.8103448,0.6896552,0.5862069,0.2931034,0.2758621,0.2413793,0.2241379,0.1724138,0.137931,0.1034483,0.05172414,0
414,0.75,0,1,0.9137931,0.862069,0.7413793,0.6551724,0.362069,0.3275862,0.2241379,0.2068966,0.1896552,0.137931,0.1034483,0.06896552,0.01724138,0
415,0.75,0,1,0.9137931,0.8275862,0.8103448,0.7758621,0.6551724,0.3448276,0.3103448,0.2586207,0.2068966,0.1724138,0.1206897,0.06896552,0.05172414,0
416,0.75,0,1,0.9655172,0.8793103,0.7931034,0.6724138,0.637931,0.5517241,0.5,0.4827586,0.4310345,0.137931,0.1034483,0.05172414,0.01724138,0
417,0.75,0,1,0.9655172,0.8793103,0.7586207,0.4310345,0.4137931,0.3448276,0.2586207,0.2241379,0.2068966,0.1551724,0.1034483,0.05172414,0.01724138,0
418,0.75,0,1,0.9655172,0.8793103,0.5689655,0.4827586,0.4482759,0.3275862,0.2586207,0.2413793,0.2068966,0.1551724,0.1206897,0.1034483,0.05172414,0
419,0.75,0,1,0.9137931,0.7758621,0.6724138,0.637931,0.5689655,0.5517241,0.5344828,0.4827586,0.4655172,0.4137931,0.3793103,0.3275862,0.03448276,0
420,0.75,0,1,0.9137931,0.8965517,0.862069,0.7413793,0.6896552,0.6034483,0.5862069,0.2758621,0.1896552,0.1724138,0.137931,0.0862069,0.03448276,0
421,0.75,0,1,0.9655172,0.9482759,0.8103448,0.7758621,0.6724138,0.5862069,0.5344828,0.5172414,0.2068966,0.1551724,0.137931,0.0862069,0.03448276,0
422,0.75,0,1,0.8793103,0.7931034,0.7586207,0.637931,0.6206897,0.6034483,0.5344828,0.4827586,0.1896552,0.1551724,0.1206897,0.06896552,0.01724138,0
423,0.75,0,1,0.9137931,0.8793103,0.5517241,0.4310345,0.3275862,0.2758621,0.2241379,0.2068966,0.1551724,0.137931,0.1034483,0.05172414,0.03448276,0
424,0.75,0,1,0.9827586,0.8965517,0.8103448,0.6896552,0.6551724,0.637931,0.6034483,0.5517241,0.5172414,0.4310345,0.137931,0.0862069,0.03448276,0
425,0.75,0,1,0.9655172,0.9310345,0.8448276,0.7931034,0.6724138,0.637931,0.5344828,0.2241379,0.2068966,0.1551724,0.137931,0.0862069,0.05172414,0
426,0.75,0,1,0.9137931,0.8275862,0.7931034,0.4827586,0.362069,0.3275862,0.2586207,0.2068966,0.1724138,0.1551724,0.137931,0.0862069,0.03448276,0
427,0.75,0,1,0.9137931,0.8793103,0.7931034,0.4827586,0.4482759,0.362069,0.2586207,0.2413793,0.2241379,0.1724138,0.137931,0.0862069,0.05172414,0
428,0.75,0,1,0.9655172,0.8793103,0.7586207,0.637931,0.6206897,0.3103448,0.2586207,0.2068966,0.1724138,0.1206897,0.1034483,0.05172414,0.03448276,0
429,0.75,0,1,0.8793103,0.8448276,0.8103448,0.7586207,0.6724138,0.5862069,0.5,0.2068966,0.1551724,0.137931,0.0862069,0.05172414,0.01724138,0
430,0.75,0,1,0.9137931,0.8793103,0.5517241,0.4310345,0.3793103,0.3103448,0.2241379,0.2068966,0.1896552,0.1724138,0.1206897,0.06896552,0.03448276,0
431,0.75,0,1,0.9655172,0.8793103,0.7931034,0.6724138,0.362069,0.2931034,0.2586207,0.2241379,0.1724138,0.1551724,0.137931,0.1034483,0.05172414,0
432,0.75,0,1,0.9137931,0.7931034,0.6724138,0.6034483,0.5862069,0.5517241,0.5172414,0.4655172,0.1724138,0.1551724,0.1206897,0.1034483,0.05172414,0
433,0.75,0,1,0.9137931,0.7931034,0.7068966,0.6034483,0.5862069,0.5344828,0.5,0.4827586,0.4655172,0.4310345,0.3793103,0.0862069,0.05172414,0
434,0.75,0,1,0.862069,0.8448276,0.8103448,0.7931034,0.7068966,0.637931,0.5862069,0.4827586,0.4310345,0.3793103,0.0862069,0.05172414,0.03448276,0
435,0.75,0,1,0.8793103,0.8448276,0.7586207,0.4310345,0.3793103,0.3275862,0.2241379,0.2068966,0.1724138,0.1206897,0.1034483,0.0862069,0.03448276,0
436,0.75,0,1,0.9137931,0.7931034,0.7758621,0.7413793,0.6551724,0.3448276,0.2931034,0.2413793,0.1724138,0.1551724,0.1034483,0.0862069,0.05172414,0
437,0.75,0,1,0.9655172,0.8448276,0.7586207,0.6724138,0.637931,0.5862069,0.5689655,0.4827586,0.4310345,0.137931,0.1034483,0.0862069,0.03448276,0
438,0.75,0,1,0.9655172,0.8448276,0.8103448,0.7241379,0.637931,0.3275862,0.3103448,0.2413793,0.2241379,0.1896552,0.137931,0.1034483,0.05172414,0
439,0.75,0,1,0.9137931,0.6034483,0.5689655,0.4827586,0.362069,0.2758621,0.2413793,0.2241379,0.1896552,0.1724138,0.1206897,0.1034483,0.05172414,0
440,0.75,0,1,0.9137931,0.8793103,0.7586207,0.4310345,0.3793103,0.2758621,0.2241379,0.1896552,0.1724138,0.1206897,0.06896552,0.05172414,0.01724138,0
441,0.75,0,1,0.9137931,0.8275862,0.7586207,0.6551724,0.6206897,0.5172414,0.5,0.2068966,0.1896552,0.1551724,0.1206897,0.1034483,0.05172414,0
442,0.75,0,1,0.6724138,0.5862069,0.5517241,0.5172414,0.4137931,0.3103448,0.2586207,0.2068966,0.1896552,0.1724138,0.1206897,0.0862069,0.03448276,0
443,0.75,0,1,0.9482759,0.8103448,0.7068966,0.6896552,0.6206897,0.5344828,0.5172414,0.4827586,0.1896552,0.137931,0.0862069,0.05172414,0.01724138,0
444,0.75,0,1,0.8793103,0.8448276,0.7586207,0.7241379,0.6724138,0.5862069,0.2758621,0.2241379,0.1724138,0.1206897,0.1034483,0.06896552,0.01724138,0
445,0.75,0,1,0.9655172,0.8448276,0.7586207,0.6551724,0.6206897,0.5517241,0.5172414,0.4655172,0.1724138,0.137931,0.0862069,0.06896552,0.01724138,0
446,0.75,0,1,0.9655172,0.8793103,0.7413793,0.6724138,0.6206897,0.5862069,0.5689655,0.4655172,0.4137931,0.1206897,0.1034483,0.05172414,0.01724138,0
447,0.75,0,1,0.9137931,0.8448276,0.7931034,0.7068966,0.3965517,0.2931034,0.2586207,0.2241379,0.1724138,0.1551724,0.1034483,0.05172414,0.03448276,0
448,0.75,0,1,0.9137931,0.8793103,0.8448276,0.7241379,0.637931,0.5517241,0.2586207,0.2241379,0.2068966,0.1896552,0.137931,0.0862069,0.03448276,0
449,0.75,0,1,0.9137931,0.7931034,0.7758621,0.7413793,0.7068966,0.3793103,0.3275862,0.2586207,0.1896552,0.1551724,0.1034483,0.06896552,0.01724138,0
450,0.75,0,1,0.9137931,0.8275862,0.7931034,0.7758621,0.6551724,0.6206897,0.6034483,0.2931034,0.2241379,0.1724138,0.137931,0.0862069,0.03448276,0
451,0.75,0,1,0.9655172,0.8793103,0.8448276,0.5172414,0.4482759,0.3275862,0.2931034,0.2241379,0.2068966,0.1896552,0.137931,0.0862069,0.05172414,0
452,0.75,0,1,0.9137931,0.7931034,0.7758621,0.7413793,0.6551724,0.3448276,0.3103448,0.2413793,0.1896552,0.137931,0.1206897,0.0862069,0.03448276,0
453,0.75,0,1,0.9137931,0.8275862,0.7758621,0.7413793,0.6206897,0.5862069,0.2758621,0.2068966,0.1724138,0.1551724,0.1034483,0.06896552,0.01724138,0
454,0.75,0,1,0.9827586,0.862069,0.7758621,0.7413793,0.6551724,0.362069,0.3275862,0.2413793,0.2068966,0.1551724,0.1034483,0.06896552,0.05172414,0
455,0.75,0,1,0.9137931,0.7758621,0.7413793,0.7241379,0.6551724,0.362069,0.2586207,0.2413793,0.1896552,0.137931,0.0862069,0.05172414,0.01724138,0
456,0.75,0,1,0.9827586,0.8965517,0.862069,0.7413793,0.6551724,0.6206897,0.5344828,0.2413793,0.1896552,0.1551724,0.1034483,0.0862069,0.03448276,0
457,0.75,0,1,0.9137931,0.8793103,0.7931034,0.7413793,0.637931,0.6206897,0.5172414,0.2241379,0.1724138,0.1551724,0.1206897,0.1034483,0.05172414,0
458,0.75,0,1,0.9482759,0.8275862,0.7413793,0.7068966,0.6206897,0.5517241,0.5,0.2068966,0.1724138,0.1551724,0.1034483,0.05172414,0.03448276,0
459,0.75,0,1,0.9655172,0.8793103,0.7413793,0.7241379,0.7068966,0.637931,0.6034483,0.3103448,0.2068966,0.1551724,0.1034483,0.06896552,0.05172414,0
460,0.75,0,1,0.9137931,0.8793103,0.8448276,0.7241379,0.637931,0.5862069,0.5689655,0.4827586,0.1896552,0.137931,0.1206897,0.0862069,0.05172414,0
461,0.75,0,1,0.9137931,0.8965517,0.7758621,0.7413793,0.7241379,0.7068966,0.6034483,0.5172414,0.2241379,0.1724138,0.137931,0.0862069,0.03448276,0
462,0.75,0,1,0.9655172,0.8793103,0.7586207,0.6551724,0.5689655,0.2758621,0.2586207,0.2068966,0.1724138,0.1551724,0.137931,0.0862069,0.03448276,0
463,0.75,0,1,0.862069,0.8448276,0.7758621,0.7586207,0.6724138,0.6206897,0.3275862,0.2241379,0.1896552,0.137931,0.1034483,0.0862069,0.03448276,0
464,0.75,0,1,0.9137931,0.7931034,0.7068966,0.6724138,0.5689655,0.5517241,0.5172414,0.5,0.4482759,0.4137931,0.1206897,0.1034483,0.05172414,0
465,0.75,0,1,0.9137931,0.8793103,0.8275862,0.7068966,0.637931,0.5344828,0.5172414,0.4655172,0.4482759,0.1551724,0.137931,0.0862069,0.05172414,0
466,0.75,0,1,0.9655172,0.9310345,0.6034483,0.5172414,0.4827586,0.362069,0.3103448,0.2413793,0.1896552,0.137931,0.0862069,0.06896552,0.01724138,0
467,0.75,0,1,0.8793103,0.7931034,0.7068966,0.6724138,0.637931,0.5862069,0.5689655,0.4827586,0.4310345,0.4137931,0.1206897,0.0862069,0.03448276,0
468,0.75,0,1,0.9827586,0.8965517,0.7758621,0.7413793,0.6206897,0.5517241,0.5,0.2068966,0.1896552,0.1551724,0.137931,0.0862069,0.03448276,0
469,0.75,0,1,0.8793103,0.7931034,0.6724138,0.6551724,0.6206897,0.6034483,0.5344828,0.5172414,0.2241379,0.1724138,0.1206897,0.06896552,0.03448276,0
470,0.75,0,1,0.9137931,0.8793103,0.7931034,0.7586207,0.7241379,0.6206897,0.5517241,0.4655172,0.1724138,0.1206897,0.06896552,0.05172414,0.01724138,0
471,0.75,0,1,0.862069,0.7758621,0.7586207,0.6896552,0.5862069,0.5517241,0.2586207,0.2413793,0.1896552,0.137931,0.1034483,0.05172414,0.01724138,0
472,0.75,0,1,0.8793103,0.7586207,0.7413793,0.4310345,0.3965517,0.3103448,0.2586207,0.2413793,0.2241379,0.1724138,0.137931,0.0862069,0.03448276,0
473,0.75,0,1,0.9137931,0.7931034,0.7068966,0.6724138,0.6206897,0.6034483,0.2931034,0.2413793,0.2068966,0.1551724,0.1034483,0.0862069,0.05172414,0
474,0.75,0,1,0.862069,0.8275862,0.7413793,0.6724138,0.5689655,0.5344828,0.5172414,0.5,0.2068966,0.1724138,0.1206897,0.1034483,0.05172414,0
475,0.75,0,1,0.9482759,0.8448276,0.7586207,0.7241379,0.6206897,0.5344828,0.5,0.4827586,0.1896552,0.137931,0.1034483,0.06896552,0.05172414,0
476,0.75,0,1,0.8793103,0.8275862,0.7068966,0.6724138,0.5862069,0.5172414,0.5,0.4482759,0.1551724,0.1206897,0.1034483,0.05172414,0.03448276,0
477,0.75,0,1,0.8793103,0.8448276,0.8275862,0.7931034,0.6896552,0.6206897,0.5344828,0.5,0.2068966,0.1551724,0.137931,0.0862069,0.03448276,0
478,0.75,0,1,0.9137931,0.8793103,0.7586207,0.7241379,0.6724138,0.5689655,0.5172414,0.4482759,0.1551724,0.1034483,0.0862069,0.06896552,0.03448276,0
479,0.75,0,1,0.9137931,0.7931034,0.7068966,0.6724138,0.5689655,0.5172414,0.2241379,0.1724138,0.1206897,0.1034483,0.06896552,0.05172414,0.01724138,0
480,0.75,0,1,0.9655172,0.8448276,0.7586207,0.637931,0.5689655,0.5517241,0.2586207,0.2413793,0.2241379,0.1724138,0.1206897,0.0862069,0.03448276,0
481,0.75,0,1,0.9137931,0.5862069,0.5689655,0.5344828,0.4310345,0.3965517,0.2931034,0.2413793,0.2241379,0.1896552,0.137931,0.1034483,0.05172414,0
482,0.75,0,1,0.862069,0.8103448,0.7068966,0.6206897,0.5862069,0.5344828,0.5172414,0.5,0.4310345,0.137931,0.0862069,0.06896552,0.03448276,0
483,0.75,0,1,0.8793103,0.8448276,0.7931034,0.6896552,0.6034483,0.5517241,0.5,0.4310345,0.137931,0.1034483,0.0862069,0.06896552,0.05172414,0
484,0.75,0,1,0.8793103,0.8448276,0.7241379,0.6551724,0.637931,0.5517241,0.5,0.4827586,0.1896552,0.1551724,0.1034483,0.05172414,0.03448276,0
485,0.75,0,1,0.9137931,0.8275862,0.5172414,0.4827586,0.362069,0.2758621,0.2586207,0.2413793,0.1896552,0.137931,0.0862069,0.05172414,0.01724138,0
486,0.75,0,1,0.8793103,0.7586207,0.4482759,0.362069,0.3448276,0.2931034,0.2586207,0.2241379,0.2068966,0.1724138,0.1551724,0.1034483,0.05172414,0
487,0.75,0,1,0.9655172,0.8793103,0.7586207,0.637931,0.5689655,0.5344828,0.4827586,0.4655172,0.4137931,0.3965517,0.362069,0.3103448,0.01724138,0
488,0.75,0,1,0.8793103,0.8448276,0.7586207,0.7241379,0.637931,0.6206897,0.5344828,0.2413793,0.1896552,0.137931,0.0862069,0.05172414,0.03448276,0
489,0.75,0,1,0.6724138,0.5862069,0.5517241,0.4310345,0.362069,0.2758621,0.2586207,0.2413793,0.2068966,0.1551724,0.1034483,0.05172414,0.03448276,0
490,0.75,0,1,0.9137931,0.862069,0.5344828,0.4137931,0.362069,0.3275862,0.2931034,0.2241379,0.1551724,0.1034483,0.06896552,0.05172414,0.03448276,0
491,0.75,0,1,0.9655172,0.8448276,0.7931034,0.6896552,0.6034483,0.5689655,0.5,0.2068966,0.1896552,0.1724138,0.137931,0.1034483,0.05172414,0
492,0.75,0,1,0.9137931,0.862069,0.8275862,0.7413793,0.7068966,0.6896552,0.6551724,0.5344828,0.2241379,0.1724138,0.1206897,0.06896552,0.05172414,0
493,0.75,0,1,0.9655172,0.8448276,0.8275862,0.7413793,0.6551724,0.6034483,0.5517241,0.2413793,0.2068966,0.1724138,0.1206897,0.06896552,0.01724138,0
494,0.75,0,1,0.8793103,0.7931034,0.4655172,0.3965517,0.362069,0.2758621,0.2586207,0.2413793,0.1896552,0.137931,0.1034483,0.05172414,0.01724138,0
495,0.75,0,1,0.9827586,0.8965517,0.7758621,0.6551724,0.5862069,0.5517241,0.5172414,0.4655172,0.4482759,0.1551724,0.1034483,0.05172414,0.01724138,0
496,0.75,0,1,0.9655172,0.8448276,0.8103448,0.7241379,0.4137931,0.3448276,0.2586207,0.2068966,0.1896552,0.1724138,0.137931,0.0862069,0.03448276,0
497,0.75,0,1,0.9655172,0.8448276,0.7241379,0.4137931,0.3275862,0.3103448,0.2931034,0.2413793,0.1896552,0.137931,0.0862069,0.05172414,0.01724138,0
498,0.75,0,1,0.9655172,0.9310345,0.8448276,0.7241379,0.3965517,0.3275862,0.2586207,0.2068966,0.1896552,0.137931,0.1034483,0.0862069,0.05172414,0
499,0.75,0,1,0.9482759,0.9137931,0.7931034,0.7068966,0.6206897,0.5517241,0.5344828,0.5,0.4482759,0.1551724,0.1034483,0.06896552,0.01724138,0
500,0.75,0,1,0.9137931,0.7931034,0.4655172,0.4482759,0.3448276,0.2931034,0.2758621,0.2413793,0.1896552,0.137931,0.1206897,0.06896552,0.03448276,0
1,0.75,0.25,1,0.9310345,0.9137931,0.6206897,0.4655172,0.4310345,0.4137931,0.3103448,0.2758621,0.2068966,0.1551724,0.1206897,0.1034483,0.05172414,0
2,0.75,0.25,1,0.8965517,0.8103448,0.7931034,0.7758621,0.6896552,0.6551724,0.5344828,0.4827586,0.4482759,0.2413793,0.1896552,0.1551724,0.05172414,0
3,0.75,0.25,1,0.9827586,0.8793103,0.8275862,0.7931034,0.6551724,0.5862069,0.5689655,0.2931034,0.2413793,0.2068966,0.137931,0.0862069,0.03448276,0
4,0.75,0.25,1,0.9655172,0.8793103,0.862069,0.7586207,0.6551724,0.3965517,0.3275862,0.2758621,0.2068966,0.1551724,0.1206897,0.0862069,0.05172414,0
5,0.75,0.25,1,0.9310345,0.7931034,0.7413793,0.6206897,0.362069,0.3275862,0.3103448,0.2586207,0.2241379,0.1724138,0.137931,0.1034483,0.05172414,0
6,0.75,0.25,1,0.9655172,0.9482759,0.8275862,0.5689655,0.4827586,0.3793103,0.3275862,0.2586207,0.2068966,0.1724138,0.1206897,0.06896552,0.03448276,0
7,0.75,0.25,1,0.8965517,0.8448276,0.8103448,0.7413793,0.6896552,0.6034483,0.5344828,0.4827586,0.4482759,0.1551724,0.137931,0.0862069,0.03448276,0
8,0.75,0.25,1,0.8965517,0.8103448,0.7586207,0.7241379,0.4655172,0.4137931,0.362069,0.2413793,0.2068966,0.1551724,0.1034483,0.06896552,0.01724138,0
9,0.75,0.25,1,0.8793103,0.862069,0.8275862,0.7931034,0.6896552,0.6206897,0.5344828,0.4827586,0.1896552,0.137931,0.1034483,0.0862069,0.03448276,0
