SimNo,ExtThrs,FlexThrs,Prop0,Prop1,Prop2,Prop3,Prop4,Prop5,Prop6,Prop7,Prop8,Prop9,Prop10,Prop11,Prop12,Prop13,Prop14,Prop15,Prop16,Prop17,Prop18,Prop19,Prop20,Prop21,Prop22,Prop23,Prop24,Prop25,Prop26,Prop27,Prop28,Prop29,Prop30,Prop31,Prop32,Prop33,Prop34,Prop35,Prop36,Prop37,Prop38,Prop39
257,0.75,0.25,1,0.9848485,0.9090909,0.8939394,0.8560606,0.8106061,0.7954545,0.780303,0.719697,0.7045455,0.5909091,0.5757576,0.5378788,0.5227273,0.5075758,0.4393939,0.4015152,0.3863636,0.3333333,0.3181818,0.3030303,0.2954545,0.280303,0.2651515,0.2575758,0.25,0.2121212,0.1893939,0.1818182,0.1666667,0.1515152,0.1212121,0.08333333,0.06060606,0.0530303,0.04545455,0.03030303,0.01515152,0.007575758,0
258,0.75,0.25,1,0.9242424,0.9090909,0.8939394,0.8787879,0.8333333,0.8181818,0.780303,0.75,0.7348485,0.719697,0.7045455,0.6893939,0.6742424,0.6363636,0.5984848,0.5833333,0.5530303,0.5454545,0.5378788,0.5151515,0.5075758,0.4848485,0.4772727,0.469697,0.4166667,0.4015152,0.3939394,0.2954545,0.2575758,0.219697,0.1287879,0.09090909,0.08333333,0.0530303,0.03787879,0.02272727,0.01515152,0.007575758,0
259,0.75,0.25,1,0.9848485,0.9242424,0.8939394,0.8787879,0.8636364,0.8560606,0.8409091,0.780303,0.7651515,0.75,0.7121212,0.6515152,0.6212121,0.6060606,0.5681818,0.5530303,0.5454545,0.5151515,0.5075758,0.469697,0.3484848,0.3333333,0.2954545,0.2878788,0.25,0.2348485,0.1969697,0.1742424,0.1590909,0.1515152,0.1439394,0.1363636,0.1212121,0.1136364,0.04545455,0.03787879,0.03030303,0.01515152,0
260,0.75,0.25,1,0.9848485,0.9090909,0.8939394,0.8787879,0.8484848,0.8333333,0.7878788,0.75,0.7348485,0.6893939,0.6742424,0.6439394,0.6136364,0.6060606,0.5909091,0.5151515,0.4924242,0.4545455,0.4318182,0.4166667,0.4090909,0.3712121,0.3636364,0.3484848,0.3181818,0.3106061,0.2954545,0.2878788,0.2727273,0.2575758,0.1818182,0.1666667,0.1287879,0.1212121,0.1136364,0.09848485,0.07575758,0.01515152,0
261,0.75,0.25,1,0.9545455,0.8939394,0.8863636,0.8712121,0.8409091,0.8257576,0.7954545,0.7348485,0.7045455,0.6969697,0.6818182,0.6666667,0.6287879,0.6136364,0.5984848,0.5833333,0.5454545,0.530303,0.5151515,0.4772727,0.4621212,0.4469697,0.3787879,0.3712121,0.3560606,0.3333333,0.2348485,0.2121212,0.2045455,0.1969697,0.1742424,0.1439394,0.1060606,0.09090909,0.08333333,0.07575758,0.06060606,0.0530303,0
262,0.75,0.25,1,0.9848485,0.969697,0.9015152,0.8712121,0.8484848,0.8333333,0.8181818,0.7424242,0.719697,0.6742424,0.5833333,0.5454545,0.530303,0.5151515,0.5,0.469697,0.4545455,0.4393939,0.4318182,0.3939394,0.3787879,0.3636364,0.3257576,0.3181818,0.3106061,0.2954545,0.280303,0.2651515,0.1893939,0.1742424,0.1666667,0.1515152,0.1439394,0.1363636,0.1060606,0.0530303,0.04545455,0.03787879,0
263,0.75,0.25,1,0.969697,0.9545455,0.9166667,0.8636364,0.8257576,0.8106061,0.7954545,0.7121212,0.6969697,0.6818182,0.6666667,0.6515152,0.6287879,0.6212121,0.6060606,0.5984848,0.5909091,0.5757576,0.5606061,0.5454545,0.5227273,0.5075758,0.4772727,0.3787879,0.3409091,0.3181818,0.3106061,0.2348485,0.2121212,0.2045455,0.1818182,0.1590909,0.1515152,0.1363636,0.1212121,0.1060606,0.09090909,0.06818182,0
264,0.75,0.25,1,0.969697,0.9545455,0.9393939,0.9242424,0.8863636,0.8560606,0.8106061,0.780303,0.719697,0.7045455,0.6969697,0.6742424,0.6590909,0.6212121,0.6060606,0.5454545,0.530303,0.5151515,0.5075758,0.4848485,0.4469697,0.4318182,0.4242424,0.4090909,0.3939394,0.3787879,0.3409091,0.3106061,0.25,0.2424242,0.2272727,0.219697,0.1969697,0.1818182,0.09848485,0.08333333,0.07575758,0.06818182,0
265,0.75,0.25,1,0.9469697,0.9318182,0.8484848,0.8257576,0.7954545,0.7727273,0.75,0.6969697,0.6818182,0.6666667,0.6515152,0.6212121,0.6060606,0.5681818,0.5,0.4848485,0.469697,0.4393939,0.4318182,0.4166667,0.4090909,0.3712121,0.3560606,0.3409091,0.3257576,0.3181818,0.2348485,0.219697,0.2045455,0.1742424,0.1666667,0.1515152,0.1136364,0.1060606,0.09090909,0.07575758,0.0530303,0.04545455,0
266,0.75,0.25,1,0.9848485,0.9166667,0.8863636,0.8409091,0.8257576,0.780303,0.7727273,0.7575758,0.7424242,0.7272727,0.6893939,0.6742424,0.6590909,0.5757576,0.469697,0.4621212,0.4469697,0.4318182,0.4242424,0.3863636,0.3484848,0.3409091,0.2575758,0.25,0.2121212,0.1893939,0.1818182,0.1666667,0.1515152,0.1363636,0.1287879,0.1060606,0.08333333,0.07575758,0.06818182,0.03787879,0.02272727,0.01515152,0
267,0.75,0.25,1,0.9621212,0.9393939,0.9242424,0.9090909,0.8863636,0.8181818,0.75,0.7348485,0.7121212,0.6969697,0.6893939,0.6515152,0.6363636,0.5075758,0.4924242,0.4848485,0.4015152,0.3636364,0.3181818,0.3106061,0.2878788,0.2651515,0.25,0.2424242,0.2272727,0.2045455,0.1969697,0.1893939,0.1742424,0.1590909,0.1515152,0.1363636,0.1212121,0.1060606,0.09848485,0.08333333,0.0530303,0.01515152,0
268,0.75,0.25,1,0.9621212,0.8787879,0.8409091,0.8181818,0.7954545,0.780303,0.7424242,0.7272727,0.7121212,0.6969697,0.6818182,0.6666667,0.6590909,0.6363636,0.6212121,0.5681818,0.5,0.4848485,0.4545455,0.4242424,0.3712121,0.3560606,0.3181818,0.3106061,0.3030303,0.2878788,0.280303,0.2575758,0.1515152,0.1363636,0.1212121,0.1136364,0.1060606,0.09848485,0.09090909,0.0530303,0.03787879,0.02272727,0
269,0.75,0.25,1,0.9318182,0.8939394,0.8787879,0.8636364,0.8333333,0.7878788,0.75,0.7348485,0.7121212,0.6515152,0.6363636,0.6212121,0.6060606,0.5909091,0.4924242,0.469697,0.4545455,0.4393939,0.4318182,0.3712121,0.3560606,0.3257576,0.3181818,0.3106061,0.2348485,0.219697,0.1893939,0.1742424,0.1363636,0.1136364,0.1060606,0.09848485,0.09090909,0.07575758,0.06060606,0.0530303,0.04545455,0.007575758,0
270,0.75,0.25,1,0.9469697,0.9318182,0.8939394,0.8560606,0.8409091,0.8106061,0.7954545,0.75,0.7272727,0.719697,0.6742424,0.6590909,0.6439394,0.6363636,0.6287879,0.6060606,0.4924242,0.4772727,0.4621212,0.4469697,0.4318182,0.3636364,0.3257576,0.3181818,0.3030303,0.2954545,0.2878788,0.2727273,0.2575758,0.25,0.1742424,0.1590909,0.09848485,0.07575758,0.06818182,0.06060606,0.04545455,0.03030303,0
271,0.75,0.25,1,0.9393939,0.9090909,0.8787879,0.8636364,0.7954545,0.780303,0.7424242,0.719697,0.6590909,0.6439394,0.6287879,0.6212121,0.5530303,0.5454545,0.5075758,0.4242424,0.4166667,0.3787879,0.3636364,0.3560606,0.3333333,0.3181818,0.3030303,0.2878788,0.2727273,0.2575758,0.25,0.2348485,0.1893939,0.1818182,0.1666667,0.1287879,0.1060606,0.06060606,0.04545455,0.03787879,0.02272727,0.01515152,0
272,0.75,0.25,1,0.9848485,0.9166667,0.9015152,0.8863636,0.8560606,0.8409091,0.8181818,0.780303,0.7651515,0.6893939,0.6515152,0.6136364,0.5984848,0.5833333,0.5681818,0.5454545,0.530303,0.5151515,0.5075758,0.469697,0.4545455,0.4318182,0.4242424,0.3636364,0.3484848,0.280303,0.2651515,0.2575758,0.1515152,0.1439394,0.1287879,0.1212121,0.1136364,0.1060606,0.09090909,0.06818182,0.03787879,0.01515152,0
273,0.75,0.25,1,0.9848485,0.9242424,0.9090909,0.8560606,0.8409091,0.7272727,0.6893939,0.6818182,0.5984848,0.5833333,0.5681818,0.530303,0.5,0.4621212,0.4393939,0.4318182,0.4242424,0.3560606,0.3484848,0.3333333,0.2954545,0.2878788,0.2727273,0.2651515,0.25,0.2348485,0.219697,0.1590909,0.1439394,0.1287879,0.1136364,0.09090909,0.08333333,0.07575758,0.06818182,0.04545455,0.03787879,0.03030303,0
274,0.75,0.25,1,0.9318182,0.9166667,0.8787879,0.8636364,0.8409091,0.8257576,0.8106061,0.7954545,0.780303,0.75,0.7348485,0.6666667,0.6515152,0.6363636,0.6287879,0.6212121,0.6060606,0.5909091,0.5681818,0.5530303,0.5151515,0.5075758,0.4848485,0.4545455,0.4242424,0.4166667,0.3787879,0.3106061,0.3030303,0.280303,0.2575758,0.25,0.2348485,0.219697,0.1590909,0.1439394,0.06060606,0.007575758,0
275,0.75,0.25,1,0.9545455,0.9393939,0.9015152,0.8863636,0.8712121,0.8560606,0.8484848,0.7878788,0.75,0.6590909,0.6287879,0.6136364,0.5984848,0.5681818,0.5454545,0.5075758,0.4924242,0.4772727,0.4393939,0.4242424,0.4166667,0.4090909,0.3863636,0.3560606,0.3409091,0.2878788,0.280303,0.2575758,0.2272727,0.2121212,0.1969697,0.1818182,0.09090909,0.07575758,0.06060606,0.02272727,0.01515152,0.007575758,0
276,0.75,0.25,1,0.9848485,0.9469697,0.8787879,0.8484848,0.8333333,0.8181818,0.780303,0.6969697,0.6742424,0.6590909,0.6439394,0.6287879,0.6212121,0.6060606,0.5909091,0.5757576,0.5530303,0.5378788,0.5227273,0.5075758,0.4924242,0.4848485,0.4621212,0.4469697,0.4090909,0.3409091,0.3333333,0.3181818,0.3030303,0.2045455,0.1287879,0.09090909,0.08333333,0.07575758,0.06818182,0.04545455,0.03030303,0.02272727,0
277,0.75,0.25,1,0.9242424,0.9090909,0.8939394,0.8787879,0.8636364,0.8484848,0.8333333,0.8030303,0.7348485,0.6818182,0.6212121,0.6136364,0.5984848,0.5909091,0.5833333,0.5454545,0.5227273,0.5075758,0.4924242,0.4848485,0.469697,0.4545455,0.4469697,0.3712121,0.3636364,0.3560606,0.3181818,0.280303,0.2575758,0.25,0.2272727,0.09090909,0.08333333,0.06818182,0.06060606,0.03787879,0.02272727,0.01515152,0
278,0.75,0.25,1,0.9621212,0.9318182,0.9166667,0.8787879,0.8636364,0.8484848,0.8333333,0.8181818,0.7651515,0.7575758,0.75,0.6893939,0.6515152,0.6363636,0.6212121,0.5984848,0.5833333,0.469697,0.4545455,0.4242424,0.3712121,0.3560606,0.2954545,0.280303,0.2651515,0.2348485,0.1969697,0.1893939,0.1515152,0.1287879,0.1060606,0.09848485,0.09090909,0.06060606,0.04545455,0.03787879,0.03030303,0.01515152,0
279,0.75,0.25,1,0.9848485,0.9772727,0.9469697,0.9318182,0.8484848,0.8333333,0.8106061,0.7878788,0.7727273,0.7575758,0.7424242,0.719697,0.7045455,0.6969697,0.6818182,0.6439394,0.6287879,0.5378788,0.5151515,0.4772727,0.469697,0.4469697,0.3863636,0.3484848,0.3333333,0.3257576,0.280303,0.2727273,0.2651515,0.2575758,0.25,0.2424242,0.2045455,0.1893939,0.08333333,0.03787879,0.03030303,0.01515152,0
280,0.75,0.25,1,0.969697,0.9545455,0.9166667,0.9015152,0.8863636,0.8712121,0.8333333,0.8181818,0.7727273,0.7651515,0.75,0.7272727,0.6515152,0.6363636,0.5530303,0.530303,0.5,0.4848485,0.4772727,0.4621212,0.4469697,0.4393939,0.4015152,0.3863636,0.3712121,0.3636364,0.3257576,0.219697,0.1969697,0.1893939,0.1515152,0.1439394,0.08333333,0.06818182,0.06060606,0.03787879,0.02272727,0.01515152,0
281,0.75,0.25,1,0.9848485,0.969697,0.9393939,0.8939394,0.8787879,0.8409091,0.8030303,0.7878788,0.780303,0.7651515,0.6818182,0.6666667,0.6287879,0.6136364,0.5984848,0.5378788,0.530303,0.4545455,0.4166667,0.4015152,0.3863636,0.3636364,0.3484848,0.2424242,0.2348485,0.2272727,0.2121212,0.1893939,0.1818182,0.1590909,0.1515152,0.1363636,0.1136364,0.09848485,0.06818182,0.0530303,0.03787879,0.01515152,0
282,0.75,0.25,1,0.9924242,0.9621212,0.9242424,0.8787879,0.8636364,0.8030303,0.7878788,0.7348485,0.719697,0.7045455,0.6969697,0.6818182,0.6212121,0.6136364,0.5984848,0.5833333,0.5454545,0.5075758,0.5,0.4924242,0.4772727,0.4469697,0.4242424,0.3863636,0.3712121,0.3560606,0.280303,0.219697,0.2045455,0.1969697,0.1818182,0.1742424,0.1666667,0.1363636,0.1287879,0.1136364,0.04545455,0.01515152,0
283,0.75,0.25,1,0.9469697,0.9318182,0.9015152,0.8333333,0.8181818,0.7878788,0.75,0.7045455,0.6893939,0.6818182,0.6666667,0.6515152,0.6136364,0.6060606,0.5909091,0.5757576,0.5378788,0.4772727,0.4621212,0.4469697,0.4393939,0.3787879,0.2878788,0.25,0.2348485,0.2121212,0.1969697,0.1742424,0.1666667,0.1212121,0.1136364,0.09848485,0.08333333,0.07575758,0.06818182,0.0530303,0.02272727,0.007575758,0
284,0.75,0.25,1,0.9848485,0.9469697,0.9318182,0.9166667,0.9015152,0.8863636,0.8181818,0.7878788,0.780303,0.7651515,0.75,0.719697,0.7121212,0.6439394,0.5984848,0.5833333,0.5606061,0.5454545,0.5075758,0.4924242,0.4318182,0.4242424,0.4090909,0.3939394,0.3863636,0.3409091,0.3106061,0.2727273,0.2272727,0.2121212,0.2045455,0.1060606,0.09848485,0.09090909,0.07575758,0.04545455,0.03030303,0.01515152,0
285,0.75,0.25,1,0.9621212,0.8939394,0.8484848,0.8181818,0.8030303,0.7878788,0.7651515,0.7272727,0.7121212,0.6818182,0.6742424,0.6590909,0.6439394,0.5227273,0.5075758,0.4924242,0.4848485,0.469697,0.4545455,0.4166667,0.4015152,0.3939394,0.3863636,0.3484848,0.3333333,0.280303,0.2651515,0.2575758,0.2348485,0.2121212,0.1893939,0.1818182,0.1136364,0.09090909,0.08333333,0.07575758,0.06818182,0.0530303,0
286,0.75,0.25,1,0.9318182,0.9166667,0.9015152,0.8712121,0.8181818,0.8106061,0.7954545,0.780303,0.7424242,0.7272727,0.7121212,0.6818182,0.6742424,0.5984848,0.5909091,0.5757576,0.5606061,0.5454545,0.5,0.4924242,0.4545455,0.4166667,0.4090909,0.3106061,0.2954545,0.2878788,0.2651515,0.2045455,0.1818182,0.1439394,0.1363636,0.09848485,0.09090909,0.07575758,0.06060606,0.04545455,0.03030303,0.01515152,0
287,0.75,0.25,1,0.969697,0.9545455,0.9393939,0.9242424,0.9090909,0.8484848,0.8409091,0.8257576,0.7727273,0.7575758,0.7424242,0.6363636,0.6212121,0.5833333,0.5530303,0.5378788,0.530303,0.4924242,0.4772727,0.4166667,0.3484848,0.3333333,0.2651515,0.2424242,0.2045455,0.1893939,0.1742424,0.1666667,0.1439394,0.1363636,0.1212121,0.1136364,0.07575758,0.06818182,0.06060606,0.03787879,0.02272727,0.007575758,0
288,0.75,0.25,1,0.9621212,0.9242424,0.8636364,0.8484848,0.8333333,0.8181818,0.7878788,0.7727273,0.7575758,0.7424242,0.719697,0.6439394,0.6212121,0.5984848,0.5909091,0.5757576,0.5530303,0.5378788,0.5227273,0.5,0.4772727,0.4393939,0.4242424,0.4090909,0.3484848,0.3409091,0.280303,0.25,0.2424242,0.2348485,0.2272727,0.2121212,0.1969697,0.1287879,0.1212121,0.03787879,0.02272727,0.007575758,0
289,0.75,0.25,1,0.9469697,0.9318182,0.9166667,0.8863636,0.8712121,0.8484848,0.8333333,0.8030303,0.780303,0.7348485,0.6969697,0.6742424,0.6363636,0.5833333,0.5681818,0.469697,0.4545455,0.4318182,0.4242424,0.3863636,0.3712121,0.3636364,0.3560606,0.280303,0.2651515,0.25,0.1742424,0.1515152,0.1439394,0.1287879,0.1212121,0.1060606,0.09848485,0.08333333,0.04545455,0.03787879,0.02272727,0.01515152,0
290,0.75,0.25,1,0.969697,0.9318182,0.9166667,0.9015152,0.8257576,0.7575758,0.7348485,0.6439394,0.6287879,0.5833333,0.5757576,0.5151515,0.4772727,0.4545455,0.4393939,0.4242424,0.4090909,0.3939394,0.3787879,0.3636364,0.3560606,0.3257576,0.3106061,0.3030303,0.2954545,0.2878788,0.2727273,0.2121212,0.1742424,0.1590909,0.1515152,0.1136364,0.1060606,0.09848485,0.06818182,0.0530303,0.03030303,0.01515152,0
291,0.75,0.25,1,0.9242424,0.9166667,0.9015152,0.8863636,0.8712121,0.7954545,0.7727273,0.7575758,0.7272727,0.7121212,0.6515152,0.6212121,0.6136364,0.5984848,0.5833333,0.5454545,0.5227273,0.5,0.4848485,0.4469697,0.4318182,0.4242424,0.4166667,0.3787879,0.2575758,0.2424242,0.2348485,0.219697,0.2121212,0.1893939,0.1666667,0.1515152,0.1287879,0.1212121,0.1060606,0.09848485,0.03030303,0.007575758,0
292,0.75,0.25,1,0.9772727,0.9621212,0.9090909,0.8939394,0.8560606,0.8409091,0.8257576,0.8181818,0.7878788,0.7727273,0.75,0.7348485,0.6515152,0.6363636,0.5984848,0.5681818,0.5454545,0.530303,0.5151515,0.469697,0.3560606,0.3181818,0.3106061,0.3030303,0.2878788,0.2727273,0.2651515,0.25,0.2272727,0.2121212,0.1893939,0.1818182,0.1666667,0.1439394,0.1287879,0.1212121,0.1136364,0.04545455,0
293,0.75,0.25,1,0.969697,0.9545455,0.9242424,0.9166667,0.9015152,0.8333333,0.8257576,0.8106061,0.7954545,0.7878788,0.7727273,0.6969697,0.6893939,0.6742424,0.6363636,0.6136364,0.5984848,0.5757576,0.5606061,0.5454545,0.5378788,0.4469697,0.4090909,0.3712121,0.3560606,0.280303,0.2651515,0.2348485,0.1969697,0.1287879,0.1212121,0.1136364,0.07575758,0.06818182,0.04545455,0.03030303,0.02272727,0.007575758,0
294,0.75,0.25,1,0.9848485,0.9242424,0.8939394,0.7954545,0.780303,0.7424242,0.7121212,0.6893939,0.6742424,0.6363636,0.6212121,0.5984848,0.5681818,0.5530303,0.5454545,0.530303,0.5151515,0.4545455,0.4469697,0.4393939,0.4242424,0.4166667,0.4015152,0.3181818,0.2424242,0.2348485,0.219697,0.1969697,0.1590909,0.1439394,0.1363636,0.1287879,0.1136364,0.1060606,0.06818182,0.0530303,0.03787879,0.02272727,0
295,0.75,0.25,1,0.9848485,0.969697,0.9393939,0.9242424,0.8712121,0.8560606,0.7727273,0.7575758,0.6969697,0.6818182,0.6666667,0.6439394,0.6060606,0.5984848,0.5833333,0.5681818,0.469697,0.4545455,0.4166667,0.4015152,0.3863636,0.3787879,0.3030303,0.2727273,0.25,0.2424242,0.1969697,0.1893939,0.1742424,0.1666667,0.1515152,0.1136364,0.1060606,0.09848485,0.09090909,0.0530303,0.02272727,0.01515152,0
296,0.75,0.25,1,0.969697,0.9545455,0.9393939,0.8560606,0.8409091,0.8257576,0.7878788,0.7575758,0.7348485,0.6969697,0.6818182,0.6666667,0.6590909,0.6212121,0.6060606,0.5909091,0.5757576,0.4469697,0.4318182,0.4242424,0.4015152,0.3787879,0.3636364,0.3560606,0.3181818,0.3106061,0.3030303,0.2878788,0.2727273,0.25,0.2424242,0.2272727,0.2121212,0.1515152,0.1212121,0.04545455,0.02272727,0.01515152,0
297,0.75,0.25,1,0.969697,0.9318182,0.8560606,0.8409091,0.7878788,0.7727273,0.7348485,0.7272727,0.7045455,0.6893939,0.6515152,0.6439394,0.6136364,0.5909091,0.5681818,0.5530303,0.5378788,0.5075758,0.4924242,0.4848485,0.469697,0.4621212,0.4469697,0.4393939,0.4015152,0.3181818,0.3106061,0.2954545,0.280303,0.2651515,0.2575758,0.2348485,0.2272727,0.1363636,0.1287879,0.1136364,0.09848485,0.06060606,0
298,0.75,0.25,1,0.9848485,0.969697,0.9015152,0.8636364,0.8484848,0.7727273,0.7424242,0.7272727,0.7121212,0.6969697,0.6818182,0.6742424,0.6515152,0.6363636,0.5984848,0.5757576,0.5606061,0.5454545,0.530303,0.5075758,0.3939394,0.3560606,0.280303,0.2651515,0.2424242,0.2348485,0.2121212,0.1969697,0.1893939,0.1818182,0.1666667,0.1515152,0.1363636,0.1287879,0.1212121,0.09848485,0.04545455,0.03030303,0
299,0.75,0.25,1,0.9772727,0.9621212,0.9469697,0.8787879,0.8636364,0.8257576,0.8030303,0.7878788,0.7727273,0.7424242,0.7045455,0.6893939,0.6666667,0.6515152,0.6363636,0.6212121,0.6060606,0.530303,0.5075758,0.4848485,0.4318182,0.4166667,0.4090909,0.3863636,0.3106061,0.3030303,0.2954545,0.2878788,0.2651515,0.25,0.2424242,0.2272727,0.2045455,0.1969697,0.1742424,0.1363636,0.1212121,0.04545455,0
300,0.75,0.25,1,0.969697,0.9545455,0.8787879,0.8636364,0.8106061,0.780303,0.7651515,0.75,0.7348485,0.6969697,0.6893939,0.6818182,0.6666667,0.6515152,0.6060606,0.5833333,0.5681818,0.530303,0.5227273,0.5075758,0.5,0.4848485,0.469697,0.4015152,0.3939394,0.3560606,0.2272727,0.2121212,0.2045455,0.1969697,0.1893939,0.1742424,0.1590909,0.1136364,0.09848485,0.07575758,0.06818182,0.007575758,0
301,0.75,0.25,1,0.9621212,0.9469697,0.9090909,0.8712121,0.8560606,0.8484848,0.8333333,0.7954545,0.7575758,0.7045455,0.6893939,0.5681818,0.5530303,0.5378788,0.4621212,0.4469697,0.4318182,0.4166667,0.4015152,0.3409091,0.3030303,0.2954545,0.25,0.2424242,0.2272727,0.219697,0.2045455,0.1893939,0.1666667,0.1515152,0.1439394,0.1287879,0.1212121,0.09848485,0.04545455,0.03030303,0.02272727,0.01515152,0
302,0.75,0.25,1,0.9848485,0.969697,0.9318182,0.9166667,0.8712121,0.8560606,0.8409091,0.8106061,0.7954545,0.7272727,0.7121212,0.6818182,0.6439394,0.6060606,0.5984848,0.5833333,0.5757576,0.5378788,0.5227273,0.4848485,0.4621212,0.4393939,0.4318182,0.4242424,0.3333333,0.3181818,0.3030303,0.2954545,0.280303,0.1818182,0.1439394,0.1287879,0.09090909,0.08333333,0.06818182,0.03030303,0.02272727,0.007575758,0
303,0.75,0.25,1,0.9848485,0.9242424,0.9090909,0.8939394,0.8636364,0.8484848,0.8030303,0.7348485,0.7121212,0.6969697,0.6818182,0.6136364,0.6060606,0.5909091,0.5530303,0.5378788,0.5,0.4772727,0.4393939,0.4242424,0.4090909,0.3484848,0.3257576,0.3181818,0.3106061,0.2424242,0.2348485,0.219697,0.1742424,0.1590909,0.1439394,0.1287879,0.1060606,0.09848485,0.09090909,0.08333333,0.07575758,0.06060606,0
304,0.75,0.25,1,0.9772727,0.9242424,0.9015152,0.8939394,0.8560606,0.780303,0.7575758,0.7424242,0.7272727,0.6893939,0.5909091,0.5757576,0.5681818,0.5378788,0.5227273,0.4621212,0.4469697,0.3787879,0.3257576,0.3106061,0.3030303,0.2878788,0.280303,0.2424242,0.2272727,0.2121212,0.1818182,0.1742424,0.1666667,0.1515152,0.1212121,0.1136364,0.1060606,0.09090909,0.07575758,0.06818182,0.0530303,0.007575758,0
305,0.75,0.25,1,0.9469697,0.9318182,0.9166667,0.9015152,0.8863636,0.8484848,0.8181818,0.8030303,0.7878788,0.7651515,0.75,0.7348485,0.719697,0.6439394,0.6363636,0.6060606,0.5,0.4848485,0.469697,0.4318182,0.4242424,0.4166667,0.3787879,0.3636364,0.3560606,0.3409091,0.3333333,0.2575758,0.219697,0.2121212,0.2045455,0.1969697,0.1818182,0.1590909,0.08333333,0.03787879,0.03030303,0.02272727,0
306,0.75,0.25,1,0.9242424,0.9090909,0.8863636,0.8712121,0.8560606,0.8409091,0.8106061,0.7878788,0.7575758,0.7424242,0.6893939,0.6742424,0.6590909,0.6439394,0.6287879,0.5681818,0.5454545,0.530303,0.4393939,0.3484848,0.3106061,0.3030303,0.2651515,0.2424242,0.2045455,0.1969697,0.1818182,0.1590909,0.1515152,0.1439394,0.1287879,0.09848485,0.09090909,0.08333333,0.06818182,0.06060606,0.04545455,0.03787879,0
307,0.75,0.25,1,0.9772727,0.9621212,0.9469697,0.9166667,0.9015152,0.8409091,0.7727273,0.6439394,0.6212121,0.6060606,0.5606061,0.5530303,0.5378788,0.5151515,0.5,0.4924242,0.4848485,0.4621212,0.4242424,0.4090909,0.3712121,0.3636364,0.3257576,0.2954545,0.280303,0.2727273,0.1969697,0.1818182,0.1666667,0.1590909,0.1515152,0.1363636,0.1287879,0.1212121,0.1060606,0.09090909,0.08333333,0.0530303,0
308,0.75,0.25,1,0.9242424,0.8863636,0.8560606,0.8409091,0.8257576,0.7727273,0.7575758,0.7424242,0.7272727,0.7045455,0.6818182,0.6666667,0.6287879,0.6136364,0.6060606,0.5075758,0.469697,0.4545455,0.4393939,0.4242424,0.4166667,0.4015152,0.3863636,0.3787879,0.3636364,0.3484848,0.3257576,0.3181818,0.3030303,0.2878788,0.25,0.2424242,0.2045455,0.1136364,0.09848485,0.04545455,0.02272727,0.01515152,0
309,0.75,0.25,1,0.9621212,0.9469697,0.9318182,0.9166667,0.8863636,0.8409091,0.8333333,0.7575758,0.7424242,0.7272727,0.6515152,0.6136364,0.5984848,0.5606061,0.5454545,0.530303,0.5151515,0.4848485,0.469697,0.4318182,0.4242424,0.4015152,0.3863636,0.3787879,0.3636364,0.3409091,0.25,0.2272727,0.219697,0.2121212,0.2045455,0.1287879,0.1136364,0.09848485,0.08333333,0.06818182,0.04545455,0.02272727,0
310,0.75,0.25,1,0.9848485,0.9469697,0.9318182,0.8939394,0.8333333,0.8030303,0.7878788,0.7727273,0.7575758,0.7348485,0.719697,0.7045455,0.6969697,0.6818182,0.6515152,0.5757576,0.5530303,0.4469697,0.4393939,0.4015152,0.3636364,0.3484848,0.3333333,0.3181818,0.3030303,0.2878788,0.2727273,0.2651515,0.2575758,0.25,0.2424242,0.1742424,0.1515152,0.1439394,0.1212121,0.1060606,0.0530303,0.04545455,0
311,0.75,0.25,1,0.969697,0.9318182,0.9166667,0.8863636,0.8484848,0.8333333,0.8181818,0.8106061,0.8030303,0.7878788,0.7121212,0.6969697,0.6363636,0.6212121,0.6060606,0.5909091,0.5378788,0.5227273,0.5075758,0.4924242,0.4848485,0.4621212,0.4545455,0.4469697,0.4242424,0.4166667,0.3939394,0.3560606,0.2348485,0.1969697,0.1818182,0.1439394,0.08333333,0.06818182,0.06060606,0.04545455,0.03030303,0.01515152,0
312,0.75,0.25,1,0.9924242,0.9772727,0.9469697,0.9393939,0.9242424,0.8939394,0.8560606,0.8484848,0.7878788,0.7348485,0.719697,0.7045455,0.6969697,0.6893939,0.6742424,0.6136364,0.5757576,0.5378788,0.5227273,0.5075758,0.4469697,0.4242424,0.3560606,0.3409091,0.3181818,0.25,0.2272727,0.2121212,0.1969697,0.1818182,0.1287879,0.1136364,0.1060606,0.09848485,0.04545455,0.03787879,0.03030303,0.01515152,0
313,0.75,0.25,1,0.9848485,0.9469697,0.9090909,0.8712121,0.8484848,0.8181818,0.8030303,0.7954545,0.7575758,0.7424242,0.7272727,0.7121212,0.6515152,0.6287879,0.5681818,0.5530303,0.5454545,0.530303,0.4015152,0.3636364,0.3030303,0.280303,0.2727273,0.2651515,0.25,0.2424242,0.2348485,0.219697,0.2121212,0.2045455,0.1969697,0.1893939,0.1363636,0.1212121,0.06060606,0.04545455,0.03030303,0.007575758,0
